==============================================================================
==============================================================================
Thu. Oct. 20 2016                  LANDSAT 5                       Time: 21:21
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501610196671_01358                          Path / Row - 231 / 62
Reference Image: L51CUB1009253130101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2310621397   -2.43657    -60.32942     0.02     -0.01     0.02     1 
2310621398   -2.43651    -60.30139    -0.05      0.04     0.06     1 
2310621399   -2.43646    -60.27335    -0.08     -0.00     0.08     1 
2310621403   -2.43622    -60.16123    -0.03     -0.16     0.16     1 
2310621404   -2.43616    -60.13320    -0.05     -0.16     0.17     1 
2310621405   -2.43610    -60.10517     0.03      0.01     0.03     1 
2310621406   -2.43604    -60.07715    -0.10     -0.01     0.10     1 
2310621411   -2.43573    -59.93702    -0.15      0.08     0.17     1 
2310621412   -2.43566    -59.90900    -0.03      0.04     0.05     1 
2310621413   -2.43560    -59.88097    -0.18      0.14     0.23     1 
2310621414   -2.43553    -59.85295    -0.08      0.07     0.10     1 
2310621415   -2.43547    -59.82493    -0.03      0.07     0.08     1 
2310621416   -2.43540    -59.79691    -0.05      0.12     0.13     1 
2310621417   -2.43533    -59.76889     0.07      0.07     0.10     1 
2310621418   -2.43527    -59.74087     0.07      0.11     0.13     1 
2310621419   -2.43520    -59.71286    -0.07     -0.00     0.07     1 
2310621420   -2.43513    -59.68484    -0.07     -0.02     0.07     1 
2310621421   -2.43506    -59.65682    -0.15      0.03     0.16     1 
2310621437   -2.46312    -61.31089     0.06     -0.20     0.21     1 
2310621438   -2.46309    -61.28284    -0.00     -0.19     0.19     1 
2310621440   -2.46301    -61.22674     0.03     -0.26     0.26     1 
2310621441   -2.46298    -61.19869    -0.00     -0.08     0.08     1 
2310621443   -2.46290    -61.14259    -0.11     -0.07     0.13     1 
2310621444   -2.46286    -61.11454    -0.17     -0.03     0.17     1 
2310621445   -2.46282    -61.08649     0.11      0.04     0.11     1 
2310621447   -2.46274    -61.03039     0.18     -0.15     0.24     1 
2310621449   -2.46265    -60.97430    -0.11      0.05     0.12     1 
2310621450   -2.46261    -60.94625     0.04     -0.25     0.26     1 
2310621451   -2.46257    -60.91821     0.05     -0.02     0.05     1 
2310621453   -2.46248    -60.86212    -0.17     -0.07     0.18     1 
2310621454   -2.46243    -60.83407    -0.13      0.01     0.13     1 
2310621455   -2.46238    -60.80603    -0.03     -0.04     0.05     1 
2310621457   -2.46229    -60.74994    -0.02     -0.15     0.15     1 
2310621458   -2.46224    -60.72190    -0.10     -0.01     0.11     1 
2310621459   -2.46219    -60.69386    -0.11     -0.01     0.12     1 
2310621460   -2.46215    -60.66582    -0.14      0.05     0.15     1 
2310621461   -2.46210    -60.63778    -0.04      0.03     0.05     1 
2310621462   -2.46205    -60.60974    -0.06      0.06     0.09     1 
2310621463   -2.46199    -60.58170     0.03      0.01     0.03     1 
2310621464   -2.46194    -60.55366    -0.06      0.00     0.06     1 
2310621465   -2.46189    -60.52562     0.02      0.02     0.03     1 
2310621466   -2.46184    -60.49758     0.05      0.02     0.05     1 
2310621467   -2.46178    -60.46954     0.08      0.05     0.09     1 
2310621473   -2.46145    -60.30134    -0.04     -0.03     0.05     1 
2310621474   -2.46140    -60.27330    -0.09     -0.07     0.12     1 
2310621475   -2.46134    -60.24527    -0.06     -0.01     0.06     1 
2310621476   -2.46128    -60.21724    -0.09      0.01     0.09     1 
2310621477   -2.46122    -60.18921     0.06      0.04     0.08     1 
2310621478   -2.46116    -60.16118    -0.10      0.00     0.10     1 
2310621479   -2.46110    -60.13315    -0.05      0.04     0.06     1 
2310621480   -2.46104    -60.10512     0.09      0.00     0.09     1 
2310621481   -2.46098    -60.07709     0.01     -0.03     0.03     1 
2310621482   -2.46092    -60.04906     0.09      0.02     0.09     1 
2310621485   -2.46073    -59.96499     0.06     -0.04     0.07     1 
2310621486   -2.46066    -59.93696    -0.20      0.03     0.20     1 
2310621487   -2.46060    -59.90894    -0.05     -0.03     0.06     1 
2310621488   -2.46053    -59.88092     0.04     -0.01     0.04     1 
2310621489   -2.46047    -59.85289    -0.04      0.05     0.06     1 
2310621490   -2.46040    -59.82487    -0.19      0.02     0.19     1 
2310621491   -2.46033    -59.79685    -0.00      0.08     0.08     1 
2310621492   -2.46026    -59.76883    -0.07      0.09     0.12     1 
2310621493   -2.46019    -59.74081    -0.06      0.06     0.09     1 
2310621494   -2.46013    -59.71279    -0.03     -0.01     0.03     1 
2310621495   -2.46006    -59.68478    -0.08     -0.17     0.19     1 
2310621512   -2.48808    -61.31086    -0.08     -0.19     0.21     1 
2310621513   -2.48805    -61.28281    -0.07     -0.14     0.16     1 
2310621514   -2.48801    -61.25476    -0.01     -0.13     0.13     1 
2310621515   -2.48797    -61.22671    -0.10     -0.24     0.26     1 
2310621516   -2.48794    -61.19866    -0.11     -0.19     0.22     1 
2310621517   -2.48790    -61.17060     0.15     -0.15     0.21     1 
2310621519   -2.48782    -61.11450    -0.05     -0.02     0.05     1 
2310621520   -2.48778    -61.08646    -0.15     -0.10     0.18     1 
2310621521   -2.48773    -61.05841     0.04     -0.18     0.18     1 
2310621522   -2.48769    -61.03036     0.12     -0.11     0.17     1 
2310621523   -2.48765    -61.00231    -0.12     -0.20     0.23     1 
2310621525   -2.48756    -60.94622    -0.01     -0.08     0.08     1 
2310621526   -2.48752    -60.91817     0.22      0.20     0.30     1 
2310621527   -2.48747    -60.89012    -0.02     -0.18     0.18     1 
2310621528   -2.48743    -60.86208    -0.15      0.04     0.16     1 
2310621529   -2.48738    -60.83403     0.18      0.08     0.20     1 
2310621530   -2.48734    -60.80599     0.01     -0.11     0.11     1 
2310621531   -2.48729    -60.77794     0.04     -0.16     0.17     1 
2310621532   -2.48724    -60.74990    -0.13     -0.01     0.13     1 
2310621533   -2.48719    -60.72186    -0.12     -0.02     0.12     1 
2310621534   -2.48714    -60.69382    -0.07     -0.02     0.07     1 
2310621535   -2.48710    -60.66577     0.04     -0.02     0.04     1 
2310621536   -2.48705    -60.63773     0.01     -0.02     0.02     1 
2310621537   -2.48699    -60.60969     0.06      0.00     0.06     1 
2310621538   -2.48694    -60.58165     0.04     -0.01     0.05     1 
2310621539   -2.48689    -60.55361     0.09      0.04     0.10     1 
2310621540   -2.48684    -60.52557     0.04      0.05     0.06     1 
2310621541   -2.48679    -60.49753     0.06     -0.01     0.06     1 
2310621542   -2.48673    -60.46950     0.09      0.10     0.13     1 
2310621543   -2.48668    -60.44146    -0.06      0.15     0.16     1 
2310621548   -2.48640    -60.30128    -0.09     -0.04     0.10     1 
2310621549   -2.48634    -60.27325    -0.00      0.03     0.03     1 
2310621550   -2.48628    -60.24522    -0.05     -0.06     0.08     1 
2310621551   -2.48622    -60.21719    -0.03     -0.02     0.04     1 
2310621552   -2.48616    -60.18915     0.03     -0.05     0.06     1 
2310621553   -2.48610    -60.16112    -0.10     -0.10     0.14     1 
2310621554   -2.48604    -60.13309    -0.05     -0.03     0.06     1 
2310621555   -2.48598    -60.10507     0.06     -0.02     0.06     1 
2310621556   -2.48592    -60.07704     0.02      0.01     0.02     1 
2310621557   -2.48585    -60.04901     0.14      0.05     0.15     1 
2310621559   -2.48573    -59.99296    -0.04      0.05     0.07     1 
2310621560   -2.48566    -59.96493     0.03      0.01     0.03     1 
2310621561   -2.48560    -59.93691     0.02      0.09     0.09     1 
2310621562   -2.48553    -59.90888     0.03      0.04     0.06     1 
2310621563   -2.48546    -59.88086    -0.00      0.07     0.07     1 
2310621564   -2.48540    -59.85283    -0.03      0.07     0.07     1 
2310621565   -2.48533    -59.82481    -0.05      0.05     0.07     1 
2310621566   -2.48526    -59.79679     0.05      0.02     0.05     1 
2310621567   -2.48519    -59.76877    -0.05      0.02     0.06     1 
2310621568   -2.48512    -59.74075     0.02      0.13     0.13     1 
2310621569   -2.48505    -59.71273     0.01      0.02     0.02     1 
2310621570   -2.48498    -59.68472     0.16     -0.19     0.25     1 
2310621587   -2.51304    -61.31083     0.10     -0.06     0.12     1 
2310621589   -2.51297    -61.25473    -0.04     -0.13     0.14     1 
2310621590   -2.51293    -61.22667     0.02     -0.11     0.12     1 
2310621591   -2.51289    -61.19862    -0.17     -0.12     0.21     1 
2310621592   -2.51285    -61.17057    -0.09     -0.09     0.13     1 
2310621593   -2.51281    -61.14252    -0.15     -0.13     0.19     1 
2310621594   -2.51277    -61.11447    -0.08      0.30     0.31     1 
2310621595   -2.51273    -61.08642    -0.02     -0.13     0.13     1 
2310621596   -2.51269    -61.05837    -0.09     -0.17     0.19     1 
2310621597   -2.51265    -61.03032     0.01     -0.19     0.19     1 
2310621598   -2.51260    -61.00227    -0.00     -0.22     0.22     1 
2310621601   -2.51247    -60.91813     0.31      0.05     0.31     1 
2310621602   -2.51243    -60.89008     0.07     -0.12     0.13     1 
2310621603   -2.51238    -60.86204     0.00     -0.05     0.05     1 
2310621604   -2.51234    -60.83399    -0.12     -0.01     0.12     1 
2310621605   -2.51229    -60.80595     0.03     -0.03     0.04     1 
2310621606   -2.51224    -60.77790     0.09     -0.08     0.13     1 
2310621607   -2.51219    -60.74986    -0.13      0.02     0.13     1 
2310621608   -2.51214    -60.72181    -0.04      0.03     0.06     1 
2310621609   -2.51209    -60.69377    -0.09      0.05     0.10     1 
2310621610   -2.51204    -60.66573     0.05      0.00     0.05     1 
2310621611   -2.51199    -60.63769     0.08      0.02     0.09     1 
2310621612   -2.51194    -60.60965    -0.02     -0.06     0.07     1 
2310621613   -2.51189    -60.58161     0.00     -0.03     0.03     1 
2310621614   -2.51184    -60.55357     0.12     -0.06     0.14     1 
2310621615   -2.51179    -60.52553     0.02     -0.09     0.09     1 
2310621616   -2.51173    -60.49749     0.01     -0.05     0.05     1 
2310621617   -2.51168    -60.46945     0.06     -0.02     0.07     1 
2310621618   -2.51162    -60.44141    -0.02     -0.04     0.05     1 
2310621619   -2.51157    -60.41338    -0.18     -0.08     0.20     1 
2310621622   -2.51140    -60.32927    -0.00      0.06     0.06     1 
2310621623   -2.51134    -60.30123    -0.05      0.05     0.07     1 
2310621624   -2.51128    -60.27320     0.04      0.02     0.05     1 
2310621626   -2.51116    -60.21713     0.11      0.16     0.20     1 
2310621627   -2.51110    -60.18910     0.02      0.16     0.16     1 
2310621628   -2.51104    -60.16107     0.12     -0.00     0.12     1 
2310621629   -2.51098    -60.13304     0.04      0.01     0.04     1 
2310621630   -2.51092    -60.10501    -0.01      0.00     0.01     1 
2310621631   -2.51085    -60.07698    -0.11     -0.05     0.12     1 
2310621632   -2.51079    -60.04895    -0.12     -0.06     0.14     1 
2310621633   -2.51073    -60.02093    -0.02     -0.07     0.07     1 
2310621634   -2.51066    -59.99290    -0.11      0.02     0.11     1 
2310621635   -2.51060    -59.96487    -0.08      0.08     0.11     1 
2310621636   -2.51053    -59.93685    -0.04      0.06     0.07     1 
2310621637   -2.51046    -59.90882     0.14      0.07     0.16     1 
2310621638   -2.51040    -59.88080     0.11      0.08     0.14     1 
2310621639   -2.51033    -59.85278     0.10      0.12     0.16     1 
2310621640   -2.51026    -59.82475     0.02      0.06     0.06     1 
2310621641   -2.51019    -59.79673     0.04      0.09     0.10     1 
2310621642   -2.51012    -59.76871     0.01      0.07     0.07     1 
2310621643   -2.51005    -59.74069    -0.00      0.09     0.09     1 
2310621644   -2.50998    -59.71267     0.26      0.03     0.27     1 
2310621662   -2.53800    -61.31080    -0.10     -0.18     0.20     1 
2310621664   -2.53793    -61.25469    -0.03     -0.17     0.17     1 
2310621665   -2.53789    -61.22664    -0.00     -0.19     0.19     1 
2310621666   -2.53785    -61.19859    -0.08     -0.07     0.11     1 
2310621667   -2.53781    -61.17054    -0.10     -0.12     0.16     1 
2310621668   -2.53777    -61.14248    -0.03     -0.08     0.08     1 
2310621669   -2.53773    -61.11443     0.10      0.16     0.19     1 
2310621670   -2.53769    -61.08638     0.01     -0.12     0.12     1 
2310621671   -2.53765    -61.05833    -0.01     -0.10     0.10     1 
2310621673   -2.53756    -61.00223    -0.04     -0.29     0.29     1 
2310621674   -2.53752    -60.97418    -0.15     -0.06     0.16     1 
2310621676   -2.53743    -60.91809    -0.02     -0.12     0.12     1 
2310621677   -2.53738    -60.89004     0.04     -0.00     0.04     1 
2310621678   -2.53734    -60.86200    -0.02     -0.10     0.10     1 
2310621680   -2.53724    -60.80590     0.00     -0.06     0.06     1 
2310621681   -2.53719    -60.77786    -0.13     -0.08     0.15     1 
2310621682   -2.53714    -60.74981     0.03     -0.08     0.08     1 
2310621683   -2.53709    -60.72177     0.09     -0.03     0.10     1 
2310621684   -2.53704    -60.69373    -0.15      0.12     0.19     1 
2310621685   -2.53699    -60.66568    -0.07      0.08     0.10     1 
2310621686   -2.53694    -60.63764     0.02      0.00     0.02     1 
2310621687   -2.53689    -60.60960     0.02      0.02     0.03     1 
2310621688   -2.53684    -60.58156     0.05      0.01     0.05     1 
2310621689   -2.53679    -60.55352     0.11      0.02     0.11     1 
2310621690   -2.53673    -60.52548     0.09      0.01     0.09     1 
2310621691   -2.53668    -60.49744     0.08      0.01     0.09     1 
2310621692   -2.53662    -60.46940    -0.02      0.00     0.02     1 
2310621693   -2.53657    -60.44136     0.04     -0.00     0.04     1 
2310621694   -2.53651    -60.41333     0.03     -0.03     0.04     1 
2310621695   -2.53645    -60.38529     0.02      0.00     0.02     1 
2310621696   -2.53640    -60.35725    -0.03      0.04     0.05     1 
2310621697   -2.53634    -60.32922     0.02     -0.10     0.11     1 
2310621698   -2.53628    -60.30118    -0.03     -0.01     0.03     1 
2310621699   -2.53622    -60.27315     0.01      0.01     0.01     1 
2310621700   -2.53616    -60.24511    -0.10      0.12     0.16     1 
2310621701   -2.53610    -60.21708    -0.09     -0.04     0.10     1 
2310621702   -2.53604    -60.18905     0.11     -0.00     0.11     1 
2310621703   -2.53598    -60.16102     0.04      0.00     0.04     1 
2310621704   -2.53592    -60.13299    -0.04      0.05     0.06     1 
2310621705   -2.53585    -60.10496    -0.06      0.06     0.09     1 
2310621706   -2.53579    -60.07693    -0.09      0.08     0.12     1 
2310621707   -2.53573    -60.04890     0.01      0.02     0.02     1 
2310621708   -2.53566    -60.02087    -0.04      0.10     0.11     1 
2310621709   -2.53560    -59.99284     0.02     -0.01     0.02     1 
2310621710   -2.53553    -59.96482     0.11      0.01     0.11     1 
2310621711   -2.53546    -59.93679    -0.10     -0.00     0.10     1 
2310621712   -2.53540    -59.90876    -0.00     -0.09     0.09     1 
2310621713   -2.53533    -59.88074    -0.05     -0.01     0.05     1 
2310621714   -2.53526    -59.85272    -0.07      0.02     0.07     1 
2310621715   -2.53519    -59.82469    -0.10      0.00     0.10     1 
2310621716   -2.53512    -59.79667     0.25      0.02     0.26     1 
2310621717   -2.53505    -59.76865     0.05      0.00     0.05     1 
2310621718   -2.53498    -59.74063    -0.14      0.04     0.15     1 
2310621719   -2.53491    -59.71261    -0.02      0.06     0.07     1 
2310621720   -2.53484    -59.68459     0.19     -0.12     0.22     1 
2310621736   -2.56300    -61.33882    -0.01     -0.15     0.15     1 
2310621737   -2.56296    -61.31077    -0.04     -0.13     0.14     1 
2310621738   -2.56292    -61.28271    -0.04     -0.11     0.12     1 
2310621739   -2.56289    -61.25466    -0.04     -0.14     0.15     1 
2310621740   -2.56285    -61.22660    -0.10     -0.27     0.29     1 
2310621741   -2.56281    -61.19855     0.04     -0.20     0.20     1 
2310621742   -2.56277    -61.17050    -0.03     -0.16     0.16     1 
2310621743   -2.56273    -61.14245     0.04     -0.11     0.12     1 
2310621744   -2.56269    -61.11440    -0.08     -0.20     0.21     1 
2310621745   -2.56264    -61.08635     0.18      0.21     0.28     1 
2310621746   -2.56260    -61.05830    -0.06     -0.13     0.14     1 
2310621747   -2.56256    -61.03025     0.06     -0.24     0.25     1 
2310621748   -2.56251    -61.00220    -0.04     -0.20     0.21     1 
2310621752   -2.56233    -60.89000     0.00     -0.06     0.06     1 
2310621753   -2.56229    -60.86195     0.19      0.06     0.20     1 
2310621754   -2.56224    -60.83391    -0.03     -0.13     0.14     1 
2310621755   -2.56219    -60.80586    -0.06     -0.13     0.15     1 
2310621756   -2.56214    -60.77782     0.06     -0.00     0.06     1 
2310621757   -2.56209    -60.74977     0.00     -0.11     0.11     1 
2310621758   -2.56204    -60.72173    -0.06      0.00     0.06     1 
2310621759   -2.56199    -60.69368     0.01      0.02     0.03     1 
2310621760   -2.56194    -60.66564    -0.05     -0.03     0.06     1 
2310621761   -2.56189    -60.63760     0.27      0.07     0.28     1 
2310621762   -2.56184    -60.60956     0.01      0.06     0.06     1 
2310621763   -2.56179    -60.58151     0.02      0.03     0.04     1 
2310621764   -2.56173    -60.55347     0.19      0.05     0.20     1 
2310621765   -2.56168    -60.52543    -0.06     -0.02     0.06     1 
2310621766   -2.56162    -60.49739    -0.02      0.00     0.02     1 
2310621767   -2.56157    -60.46935     0.02      0.00     0.02     1 
2310621768   -2.56151    -60.44131     0.05      0.02     0.06     1 
2310621769   -2.56146    -60.41327     0.04      0.08     0.09     1 
2310621770   -2.56140    -60.38524     0.00     -0.02     0.02     1 
2310621771   -2.56134    -60.35720     0.04      0.12     0.13     1 
2310621772   -2.56128    -60.32917     0.01     -0.07     0.07     1 
2310621773   -2.56122    -60.30113    -0.09      0.03     0.10     1 
2310621775   -2.56110    -60.24506    -0.06      0.04     0.07     1 
2310621776   -2.56104    -60.21703    -0.04      0.01     0.04     1 
2310621777   -2.56098    -60.18899     0.02     -0.09     0.09     1 
2310621778   -2.56092    -60.16096    -0.05     -0.08     0.09     1 
2310621779   -2.56086    -60.13293    -0.08      0.03     0.09     1 
2310621780   -2.56079    -60.10490    -0.15      0.08     0.17     1 
2310621781   -2.56073    -60.07687    -0.12      0.01     0.12     1 
2310621782   -2.56066    -60.04884    -0.06      0.08     0.10     1 
2310621783   -2.56060    -60.02081    -0.27     -0.05     0.27     1 
2310621784   -2.56053    -59.99278    -0.10      0.07     0.12     1 
2310621785   -2.56047    -59.96476    -0.12      0.06     0.14     1 
2310621786   -2.56040    -59.93673    -0.08      0.11     0.13     1 
2310621787   -2.56033    -59.90870    -0.07      0.11     0.13     1 
2310621788   -2.56026    -59.88068    -0.11      0.02     0.12     1 
2310621789   -2.56019    -59.85265    -0.13      0.18     0.22     1 
2310621790   -2.56012    -59.82463    -0.03      0.13     0.13     1 
